paperId,title,publicationDate,hypothesis_4omini,sentence,keywords_4omini,neg_type,idea_keywords_llama,similarity,rank
9bd846f679a8bb32fd03e9b7d06efe0c27b439d3_n_subset_3,Ritualistic Consumption Decreases Loneliness by Increasing Meaning,2021-05-01 00:00:00,"Ritualistic behavior involving consumer products reduces loneliness by increasing meaning in life, with the effect mediated by perceived product meaningfulness, and this effect is diminished when meaningfulness is derived incidentally.","Rituals involving consumer products can provide a sense of comfort and security, which can be particularly important for individuals experiencing loneliness or social isolation.","['ritualistic behavior', 'loneliness', 'meaning in life', 'perceived product meaningfulness']",subset,"['consumer products', 'comfort', 'security', 'loneliness', 'social isolation', 'rituals', 'individuals']",0.9197011,3
9bd846f679a8bb32fd03e9b7d06efe0c27b439d3_n_subset_4,Ritualistic Consumption Decreases Loneliness by Increasing Meaning,2021-05-01 00:00:00,"Ritualistic behavior involving consumer products reduces loneliness by increasing meaning in life, with the effect mediated by perceived product meaningfulness, and this effect is diminished when meaningfulness is derived incidentally.","When people attribute meaning to consumer products, they are more likely to experience a sense of fulfillment and connection, which can offset feelings of loneliness.","['ritualistic behavior', 'loneliness', 'meaning in life', 'perceived product meaningfulness']",subset,"['attribution', 'consumer products', 'fulfillment', 'connection', 'loneliness', 'meaning', 'sense of belonging']",0.9260205,4
9bd846f679a8bb32fd03e9b7d06efe0c27b439d3_n_subset_5,Ritualistic Consumption Decreases Loneliness by Increasing Meaning,2021-05-01 00:00:00,"Ritualistic behavior involving consumer products reduces loneliness by increasing meaning in life, with the effect mediated by perceived product meaningfulness, and this effect is diminished when meaningfulness is derived incidentally.","The meaningfulness of a product can be a crucial factor in determining its impact on loneliness, as people are more likely to feel a sense of belonging when using items that hold significance.","['ritualistic behavior', 'loneliness', 'meaning in life', 'perceived product meaningfulness']",subset,"['Meaningfulness', 'Product impact', 'Loneliness', 'Belonging', 'Significance', 'Sense of belonging', 'Product value', 'Emotional connection', 'Human behavior', 'Social connection']",0.9368684,5
7edfeeabd0cc7f5c99194de1c50f70dcc7583dca_n_subset_1,Marketing Ideas: How to Write Research Articles that Readers Understand and Cite,2021-04-02 00:00:00,"Scholars write unclearly due to the curse of knowledge, which leads to the use of more abstract, technical, and passive writing, making articles harder to understand and less likely to be cited.","Scholars' tendency to write for their peers rather than their audience can lead to the use of specialized vocabulary, ultimately reducing the article's potential for broader impact.","['academic writing', 'curse of knowledge', 'abstract writing', 'technical language', 'passive writing', 'citation']",subset,"[""scholars' writing"", 'specialized vocabulary', 'peer audience', 'broader impact', 'academic writing', 'communication', 'accessibility', 'research dissemination']",0.87427783,1
7edfeeabd0cc7f5c99194de1c50f70dcc7583dca_n_subset_2,Marketing Ideas: How to Write Research Articles that Readers Understand and Cite,2021-04-02 00:00:00,"Scholars write unclearly due to the curse of knowledge, which leads to the use of more abstract, technical, and passive writing, making articles harder to understand and less likely to be cited.","Technical jargon and abstract concepts are common pitfalls in academic writing, often making it difficult for readers to grasp the content.","['academic writing', 'curse of knowledge', 'abstract writing', 'technical language', 'passive writing', 'citation']",subset,"['Technical jargon', 'Academic writing', 'Abstract concepts', 'Reader comprehension', 'Content accessibility']",0.8837134,2
7edfeeabd0cc7f5c99194de1c50f70dcc7583dca_n_subset_3,Marketing Ideas: How to Write Research Articles that Readers Understand and Cite,2021-04-02 00:00:00,"Scholars write unclearly due to the curse of knowledge, which leads to the use of more abstract, technical, and passive writing, making articles harder to understand and less likely to be cited.","Scholars' lack of awareness about their own expertise can lead to the use of overly complex terminology, hindering comprehension and diminishing article impact.","['academic writing', 'curse of knowledge', 'abstract writing', 'technical language', 'passive writing', 'citation']",subset,"['Expertise awareness', 'Overly complex terminology', 'Comprehension', 'Article impact', 'Scholars', 'Lack of awareness']",0.88946265,3
7edfeeabd0cc7f5c99194de1c50f70dcc7583dca_n_subset_4,Marketing Ideas: How to Write Research Articles that Readers Understand and Cite,2021-04-02 00:00:00,"Scholars write unclearly due to the curse of knowledge, which leads to the use of more abstract, technical, and passive writing, making articles harder to understand and less likely to be cited.","The curse of knowledge can manifest as passive writing, making it challenging for readers to engage with the content and understand the author's perspective.","['academic writing', 'curse of knowledge', 'abstract writing', 'technical language', 'passive writing', 'citation']",subset,"['curse of knowledge', 'passive writing', 'reader engagement', 'author perspective', 'content understanding', 'writing challenge', 'reader comprehension', 'knowledge sharing', 'information transfer']",0.92126316,4
7edfeeabd0cc7f5c99194de1c50f70dcc7583dca_n_subset_5,Marketing Ideas: How to Write Research Articles that Readers Understand and Cite,2021-04-02 00:00:00,"Scholars write unclearly due to the curse of knowledge, which leads to the use of more abstract, technical, and passive writing, making articles harder to understand and less likely to be cited.","The curse of knowledge affects scholars' writing style, resulting in convoluted language and reduced article accessibility.","['academic writing', 'curse of knowledge', 'abstract writing', 'technical language', 'passive writing', 'citation']",subset,"['curse of knowledge', 'scholars', 'writing style', 'language', 'article accessibility']",0.93575156,5
7833e453e5efcc8910a8c2afd0dbd82cb76c0e45_n_subset_1,The Sleepy Consumer and Variety Seeking,2019-02-04 00:00:00,"Sleepiness positively influences consumer variety-seeking behavior, driven by a need for arousal to maintain wakefulness, and variety-seeking behavior can partially reduce sleepiness.","As a way to combat sleepiness, people may turn to activities that offer a change of pace or environment, providing a temporary escape from the feeling of fatigue.","['sleepiness', 'variety-seeking behavior', 'consumer behavior', 'arousal', 'wakefulness']",subset,"['combat sleepiness', 'change of pace', 'temporary escape', 'feeling of fatigue', 'sleepiness', 'environment', 'activities']",0.8654774,1
7833e453e5efcc8910a8c2afd0dbd82cb76c0e45_n_subset_2,The Sleepy Consumer and Variety Seeking,2019-02-04 00:00:00,"Sleepiness positively influences consumer variety-seeking behavior, driven by a need for arousal to maintain wakefulness, and variety-seeking behavior can partially reduce sleepiness.","When feeling sleepy, people tend to seek out new experiences to stimulate their minds and bodies, as a way to stay awake and alert.","['sleepiness', 'variety-seeking behavior', 'consumer behavior', 'arousal', 'wakefulness']",subset,"['feeling sleepy', 'new experiences', 'mind stimulation', 'body stimulation', 'stay awake', 'alertness', 'mental arousal']",0.87061733,2
7833e453e5efcc8910a8c2afd0dbd82cb76c0e45_n_subset_3,The Sleepy Consumer and Variety Seeking,2019-02-04 00:00:00,"Sleepiness positively influences consumer variety-seeking behavior, driven by a need for arousal to maintain wakefulness, and variety-seeking behavior can partially reduce sleepiness.","The need for arousal to counteract sleepiness can lead individuals to seek out novel experiences, which can, in turn, reduce feelings of drowsiness.","['sleepiness', 'variety-seeking behavior', 'consumer behavior', 'arousal', 'wakefulness']",subset,"['arousal', 'sleepiness', 'novel experiences', 'drowsiness', 'counteract', 'feelings', 'individuals', 'seek']",0.90601593,3
7833e453e5efcc8910a8c2afd0dbd82cb76c0e45_n_subset_4,The Sleepy Consumer and Variety Seeking,2019-02-04 00:00:00,"Sleepiness positively influences consumer variety-seeking behavior, driven by a need for arousal to maintain wakefulness, and variety-seeking behavior can partially reduce sleepiness.","The desire for novelty and excitement can be a coping mechanism for sleepiness, as individuals seek out diverse activities to maintain their level of arousal.","['sleepiness', 'variety-seeking behavior', 'consumer behavior', 'arousal', 'wakefulness']",subset,"['novelty seeking', 'excitement', 'sleepiness', 'arousal', 'coping mechanism', 'diverse activities']",0.9098041,4
7833e453e5efcc8910a8c2afd0dbd82cb76c0e45_n_subset_5,The Sleepy Consumer and Variety Seeking,2019-02-04 00:00:00,"Sleepiness positively influences consumer variety-seeking behavior, driven by a need for arousal to maintain wakefulness, and variety-seeking behavior can partially reduce sleepiness.","In an effort to stay awake, consumers often engage in variety-seeking behavior, which can provide a temporary boost of energy and interest.","['sleepiness', 'variety-seeking behavior', 'consumer behavior', 'arousal', 'wakefulness']",subset,"['variety-seeking behavior', 'energy', 'interest', 'stay awake', 'consumers', 'temporary boost']",0.93982875,5
4a05e455bd3fce6b3c69f02a607edf10c7271202_n_subset_1,The Effect of Slow Motion Video on Consumer Inference,2021-06-27 00:00:00,"Slow motion video in advertisements can backfire by making the influence agent's behavior seem more intentional and extrinsically motivated, which undercuts product appeal, particularly for individuals with lower intentionality bias and under cognitive load, while the effect reverses when nonhuman influence agents are used.","In contrast, using nonhuman agents in slow-motion ads can actually enhance their persuasive power, as it becomes more difficult to attribute their actions to external motivations.","['slow motion video', 'consumer inference', 'product appeal', 'intentionality bias', 'cognitive load', 'influence agents']",subset,"['nonhuman agents', 'slow-motion ads', 'persuasive power', 'external motivations', 'attribute actions', 'enhance']",0.9237137,1
4a05e455bd3fce6b3c69f02a607edf10c7271202_n_subset_2,The Effect of Slow Motion Video on Consumer Inference,2021-06-27 00:00:00,"Slow motion video in advertisements can backfire by making the influence agent's behavior seem more intentional and extrinsically motivated, which undercuts product appeal, particularly for individuals with lower intentionality bias and under cognitive load, while the effect reverses when nonhuman influence agents are used.","When showcasing human influencers in slow motion, the perceived intentionality of their actions can undermine the product's appeal, especially among individuals with lower cognitive load.","['slow motion video', 'consumer inference', 'product appeal', 'intentionality bias', 'cognitive load', 'influence agents']",subset,"['human influencers', 'slow motion', 'intentionality', 'product appeal', 'cognitive load']",0.93288445,2
4a05e455bd3fce6b3c69f02a607edf10c7271202_n_subset_3,The Effect of Slow Motion Video on Consumer Inference,2021-06-27 00:00:00,"Slow motion video in advertisements can backfire by making the influence agent's behavior seem more intentional and extrinsically motivated, which undercuts product appeal, particularly for individuals with lower intentionality bias and under cognitive load, while the effect reverses when nonhuman influence agents are used.","Using slow-motion video in ads can inadvertently make the product's promotion seem artificial, leading to a negative impact on viewers with lower intentionality bias.","['slow motion video', 'consumer inference', 'product appeal', 'intentionality bias', 'cognitive load', 'influence agents']",subset,"['slow-motion video', 'product promotion', 'artificial impression', 'negative impact', 'intentionality bias', 'viewer perception', 'advertising strategy']",0.95154375,3
4a05e455bd3fce6b3c69f02a607edf10c7271202_n_subset_4,The Effect of Slow Motion Video on Consumer Inference,2021-06-27 00:00:00,"Slow motion video in advertisements can backfire by making the influence agent's behavior seem more intentional and extrinsically motivated, which undercuts product appeal, particularly for individuals with lower intentionality bias and under cognitive load, while the effect reverses when nonhuman influence agents are used.","For individuals with lower intentionality bias, slow-motion video in ads can create a disconnect between the perceived intention behind the influence agent's actions and the actual product benefits, leading to decreased appeal.","['slow motion video', 'consumer inference', 'product appeal', 'intentionality bias', 'cognitive load', 'influence agents']",subset,"['intentionality bias', 'slow-motion video', 'influence agent', 'product benefits', 'perceived intention', 'decreased appeal']",0.96649724,4
4a05e455bd3fce6b3c69f02a607edf10c7271202_n_subset_5,The Effect of Slow Motion Video on Consumer Inference,2021-06-27 00:00:00,"Slow motion video in advertisements can backfire by making the influence agent's behavior seem more intentional and extrinsically motivated, which undercuts product appeal, particularly for individuals with lower intentionality bias and under cognitive load, while the effect reverses when nonhuman influence agents are used.","The use of slow-motion video in ads can backfire by making the influence agent's behavior seem more calculated and less authentic, which can be detrimental to product appeal.","['slow motion video', 'consumer inference', 'product appeal', 'intentionality bias', 'cognitive load', 'influence agents']",subset,"['slow-motion video', 'influencer marketing', 'authenticity', 'product appeal', 'calculated behavior', 'advertising', 'authenticity perception']",0.9752991,5
697fc115d8b986375e7faf43604795fa2e4243a1_n_subset_1,Penny for Your Preferences: Leveraging Self-Expression to Encourage Small Prosocial Gifts,2021-06-01 00:00:00,"Small prosocial gifts can be encouraged by framing the act of giving as an opportunity for self-expression through ""dueling preferences,"" which increases prosocial giving by providing potential givers with a greater opportunity for self-expression.","When people are given the chance to choose gifts that align with their individual tastes, they are more inclined to participate in charitable acts, driven by the desire to express themselves.","['prosocial gifts', 'self-expression', 'dueling preferences', 'identity', 'giving']",subset,"['gift choice', 'individual tastes', 'charitable acts', 'self-expression', 'participation', 'inclination', 'desire', 'personalization']",0.90871304,1
697fc115d8b986375e7faf43604795fa2e4243a1_n_subset_2,Penny for Your Preferences: Leveraging Self-Expression to Encourage Small Prosocial Gifts,2021-06-01 00:00:00,"Small prosocial gifts can be encouraged by framing the act of giving as an opportunity for self-expression through ""dueling preferences,"" which increases prosocial giving by providing potential givers with a greater opportunity for self-expression.","By allowing individuals to select gifts that reflect their distinct preferences, the act of giving becomes a form of self-expression, encouraging people to engage in prosocial behavior.","['prosocial gifts', 'self-expression', 'dueling preferences', 'identity', 'giving']",subset,"['gift selection', 'self-expression', 'prosocial behavior', 'distinct preferences', 'giving act', 'individuality', 'social influence', 'personal choice', 'emotional connection']",0.9346973,2
697fc115d8b986375e7faf43604795fa2e4243a1_n_subset_3,Penny for Your Preferences: Leveraging Self-Expression to Encourage Small Prosocial Gifts,2021-06-01 00:00:00,"Small prosocial gifts can be encouraged by framing the act of giving as an opportunity for self-expression through ""dueling preferences,"" which increases prosocial giving by providing potential givers with a greater opportunity for self-expression.","By framing giving as a means of expressing personal preferences, individuals are more likely to engage in prosocial behavior, fostering a sense of self-expression and social connection.","['prosocial gifts', 'self-expression', 'dueling preferences', 'identity', 'giving']",subset,"['prosocial behavior', 'personal preferences', 'self-expression', 'social connection', 'giving', 'means of expression', 'individual behavior', 'social influence', 'behavioral psychology']",0.9414736,3
697fc115d8b986375e7faf43604795fa2e4243a1_n_subset_4,Penny for Your Preferences: Leveraging Self-Expression to Encourage Small Prosocial Gifts,2021-06-01 00:00:00,"Small prosocial gifts can be encouraged by framing the act of giving as an opportunity for self-expression through ""dueling preferences,"" which increases prosocial giving by providing potential givers with a greater opportunity for self-expression.","The ""dueling preferences"" approach to giving empowers individuals to showcase their unique personalities and interests, leading to increased participation in prosocial activities.","['prosocial gifts', 'self-expression', 'dueling preferences', 'identity', 'giving']",subset,"['dueling preferences', 'unique personalities', 'prosocial activities', 'individual empowerment', 'participation', 'showcase', 'interests', 'preferences']",0.94496435,4
697fc115d8b986375e7faf43604795fa2e4243a1_n_subset_5,Penny for Your Preferences: Leveraging Self-Expression to Encourage Small Prosocial Gifts,2021-06-01 00:00:00,"Small prosocial gifts can be encouraged by framing the act of giving as an opportunity for self-expression through ""dueling preferences,"" which increases prosocial giving by providing potential givers with a greater opportunity for self-expression.","The concept of ""dueling preferences"" taps into individuals' desire for self-expression, making them more receptive to prosocial giving and its potential benefits for both the giver and receiver.","['prosocial gifts', 'self-expression', 'dueling preferences', 'identity', 'giving']",subset,"['dueling preferences', 'self-expression', 'prosocial giving', 'benefits', 'giver', 'receiver']",0.94707656,5
f3cc8aa1f7d8fe477e92b48759f7a76094cf39f5_n_subset_1,Selectively Emotional: How Smartphone Use Changes User-Generated Content,2019-02-23 00:00:00,"Smartphone use leads to the generation of briefer user-generated content that emphasizes emotional aspects over specific details compared to PC use, driven by the nature of smartphone constraints rather than user self-selection or other factors.","The constraints of smartphone keyboards and screens encourage users to opt for shorter, more emotive messages.","['smartphone use', 'user-generated content', 'emotional aspects', 'PC use', 'brief content']",subset,"['smartphone', 'keyboards', 'screens', 'shorter', 'emotive', 'messages', 'constraints', 'users']",0.8858713,1
f3cc8aa1f7d8fe477e92b48759f7a76094cf39f5_n_subset_2,Selectively Emotional: How Smartphone Use Changes User-Generated Content,2019-02-23 00:00:00,"Smartphone use leads to the generation of briefer user-generated content that emphasizes emotional aspects over specific details compared to PC use, driven by the nature of smartphone constraints rather than user self-selection or other factors.","The concise nature of smartphone-based content is largely due to the limitations of mobile devices, which prioritize brevity over verbosity.","['smartphone use', 'user-generated content', 'emotional aspects', 'PC use', 'brief content']",subset,"['smartphone-based content', 'mobile devices', 'brevity', 'verbosity', 'limitations', 'concise nature']",0.9045242,2
f3cc8aa1f7d8fe477e92b48759f7a76094cf39f5_n_subset_3,Selectively Emotional: How Smartphone Use Changes User-Generated Content,2019-02-23 00:00:00,"Smartphone use leads to the generation of briefer user-generated content that emphasizes emotional aspects over specific details compared to PC use, driven by the nature of smartphone constraints rather than user self-selection or other factors.","The shift towards briefer content on smartphones is not solely driven by user preference, but rather by the technical limitations of mobile devices.","['smartphone use', 'user-generated content', 'emotional aspects', 'PC use', 'brief content']",subset,"['shift', 'content', 'smartphones', 'technical limitations', 'user preference']",0.9222961,3
f3cc8aa1f7d8fe477e92b48759f7a76094cf39f5_n_subset_4,Selectively Emotional: How Smartphone Use Changes User-Generated Content,2019-02-23 00:00:00,"Smartphone use leads to the generation of briefer user-generated content that emphasizes emotional aspects over specific details compared to PC use, driven by the nature of smartphone constraints rather than user self-selection or other factors.","The emphasis on emotional expression in smartphone-generated content may be a result of the devices' role in facilitating instant, impulsive communication.","['smartphone use', 'user-generated content', 'emotional aspects', 'PC use', 'brief content']",subset,"['emotional expression', 'smartphone-generated content', 'instant communication', 'impulsive communication', 'emotional communication', 'device role', 'instant messaging', 'emotional sharing']",0.9230364,4
f3cc8aa1f7d8fe477e92b48759f7a76094cf39f5_n_subset_5,Selectively Emotional: How Smartphone Use Changes User-Generated Content,2019-02-23 00:00:00,"Smartphone use leads to the generation of briefer user-generated content that emphasizes emotional aspects over specific details compared to PC use, driven by the nature of smartphone constraints rather than user self-selection or other factors.","Users tend to focus on conveying emotions and personal experiences in their smartphone-generated content, rather than providing detailed information.","['smartphone use', 'user-generated content', 'emotional aspects', 'PC use', 'brief content']",subset,"['smartphone-generated content', 'emotional expression', 'personal experiences', 'information', 'user behavior']",0.9243536,5
ae456fa5af4e277c2125c094059451efc4dae346_n_subset_1,Is a Picture Worth a Thousand Words? An Empirical Study of Image Content and Social Media Engagement,2019-12-18 00:00:00,"Social media posts with pictures induce higher engagement than those without, with high-quality images consistently leading to higher engagement, while the effect of colorfulness varies by product category and the presence of human faces and image-text fit enhances engagement on Twitter but not on Instagram.","Image-text fit is a crucial element in enhancing engagement on Twitter, as it helps users quickly grasp the message and relevance of the post.","['image content', 'social media engagement', 'high-quality images', 'colorfulness', 'human face', 'image-text fit', 'Twitter', 'Instagram']",subset,"['Image-text fit', 'Twitter', 'Engagement', 'User experience', 'Relevance', 'Message grasp', 'Post comprehension']",0.89869153,1
ae456fa5af4e277c2125c094059451efc4dae346_n_subset_2,Is a Picture Worth a Thousand Words? An Empirical Study of Image Content and Social Media Engagement,2019-12-18 00:00:00,"Social media posts with pictures induce higher engagement than those without, with high-quality images consistently leading to higher engagement, while the effect of colorfulness varies by product category and the presence of human faces and image-text fit enhances engagement on Twitter but not on Instagram.","The impact of colorfulness on engagement varies across product categories, with certain hues and tones resonating more effectively with specific audiences.","['image content', 'social media engagement', 'high-quality images', 'colorfulness', 'human face', 'image-text fit', 'Twitter', 'Instagram']",subset,"['colorfulness', 'engagement', 'product categories', 'hues', 'tones', 'audiences', 'resonance']",0.9014522,2
ae456fa5af4e277c2125c094059451efc4dae346_n_subset_3,Is a Picture Worth a Thousand Words? An Empirical Study of Image Content and Social Media Engagement,2019-12-18 00:00:00,"Social media posts with pictures induce higher engagement than those without, with high-quality images consistently leading to higher engagement, while the effect of colorfulness varies by product category and the presence of human faces and image-text fit enhances engagement on Twitter but not on Instagram.","When it comes to social media engagement, the quality of the image is a crucial factor, as it can make or break the success of a post, regardless of the platform.","['image content', 'social media engagement', 'high-quality images', 'colorfulness', 'human face', 'image-text fit', 'Twitter', 'Instagram']",subset,"['social media engagement', 'image quality', 'post success', 'platform independence', 'crucial factor', 'make or break']",0.9116385,3
ae456fa5af4e277c2125c094059451efc4dae346_n_subset_4,Is a Picture Worth a Thousand Words? An Empirical Study of Image Content and Social Media Engagement,2019-12-18 00:00:00,"Social media posts with pictures induce higher engagement than those without, with high-quality images consistently leading to higher engagement, while the effect of colorfulness varies by product category and the presence of human faces and image-text fit enhances engagement on Twitter but not on Instagram.","High-quality visuals in social media posts significantly boost engagement, as they captivate users and encourage interaction.","['image content', 'social media engagement', 'high-quality images', 'colorfulness', 'human face', 'image-text fit', 'Twitter', 'Instagram']",subset,"['High-quality visuals', 'Social media', 'Engagement', 'User interaction', 'Captivation', 'Boost', 'Social media posts']",0.93832743,4
ae456fa5af4e277c2125c094059451efc4dae346_n_subset_5,Is a Picture Worth a Thousand Words? An Empirical Study of Image Content and Social Media Engagement,2019-12-18 00:00:00,"Social media posts with pictures induce higher engagement than those without, with high-quality images consistently leading to higher engagement, while the effect of colorfulness varies by product category and the presence of human faces and image-text fit enhances engagement on Twitter but not on Instagram.","The presence of human faces in images can increase engagement on Twitter, but this effect is not observed on Instagram, where other factors come into play.","['image content', 'social media engagement', 'high-quality images', 'colorfulness', 'human face', 'image-text fit', 'Twitter', 'Instagram']",subset,"['human faces', 'Twitter', 'Instagram', 'engagement', 'image presence', 'social media', 'visual cues', 'user behavior']",0.9409869,5
089b189d643aff1beea49af2a532f13e5932980d_n_subset_1,The Influence of Social Norms on Consumer Behavior: A Meta-Analysis,2021-07-15 00:00:00,"Social norms shape consumer behavior, with their effectiveness varying based on target behavior characteristics, communication factors, consumer costs, environmental factors, and methodological characteristics, and while the effect on approved behavior is stable, the effect on disapproved behavior has grown over time and is stronger in survival and traditional cultures.","Social norms significantly influence consumer behavior, with the impact varying depending on the specific characteristics of the target behavior and the communication methods used.","['social norms', 'consumer behavior', 'target behavior characteristics', 'communication factors', 'consumer costs', 'environmental factors', 'methodological characteristics', 'approved behavior', 'disapproved behavior']",subset,"['social norms', 'consumer behavior', 'target behavior', 'communication methods', 'influence', 'impact', 'characteristics', 'consumer psychology', 'behavioral science']",0.94488573,1
28908970598421c8cb262a7a1807f56ea51f110c_n_subset_1,The Impact of Subscription Programs on Customer Purchases,2020-02-29 00:00:00,"Subscription programs lead to a significant increase in customer purchases, with the effect being economically significant, persistent, and heterogeneous across customers, where only one-third of the effect is due to economic benefits and two-thirds is attributed to noneconomic effects, including a sunk cost fallacy.","The subscription model's impact on customer spending is substantial, with a significant proportion of the boost attributed to psychological factors rather than pure financial incentives.","['subscription programs', 'customer purchases', 'economic benefits', 'noneconomic effects', 'sunk cost fallacy']",subset,"['subscription model', 'customer spending', 'psychological factors', 'financial incentives', 'impact', 'boost', 'significant proportion']",0.9013511,1
28908970598421c8cb262a7a1807f56ea51f110c_n_subset_2,The Impact of Subscription Programs on Customer Purchases,2020-02-29 00:00:00,"Subscription programs lead to a significant increase in customer purchases, with the effect being economically significant, persistent, and heterogeneous across customers, where only one-third of the effect is due to economic benefits and two-thirds is attributed to noneconomic effects, including a sunk cost fallacy.","The heterogeneity of customer responses to subscription programs is influenced by a range of factors, including individual preferences, psychological biases, and economic circumstances, leading to a complex and nuanced understanding of the phenomenon.","['subscription programs', 'customer purchases', 'economic benefits', 'noneconomic effects', 'sunk cost fallacy']",subset,"['customer responses', 'subscription programs', 'individual preferences', 'psychological biases', 'economic circumstances']",0.9149589,2
28908970598421c8cb262a7a1807f56ea51f110c_n_subset_3,The Impact of Subscription Programs on Customer Purchases,2020-02-29 00:00:00,"Subscription programs lead to a significant increase in customer purchases, with the effect being economically significant, persistent, and heterogeneous across customers, where only one-third of the effect is due to economic benefits and two-thirds is attributed to noneconomic effects, including a sunk cost fallacy.","The economic benefits of subscription programs are significant, but only account for a third of the total effect, with the remaining two-thirds attributed to non-economic factors, including social and psychological factors.","['subscription programs', 'customer purchases', 'economic benefits', 'noneconomic effects', 'sunk cost fallacy']",subset,"['economic benefits', 'subscription programs', 'non-economic factors', 'social factors', 'psychological factors', 'total effect', 'significant impact', 'economic influence']",0.9177983,3
28908970598421c8cb262a7a1807f56ea51f110c_n_subset_4,The Impact of Subscription Programs on Customer Purchases,2020-02-29 00:00:00,"Subscription programs lead to a significant increase in customer purchases, with the effect being economically significant, persistent, and heterogeneous across customers, where only one-third of the effect is due to economic benefits and two-thirds is attributed to noneconomic effects, including a sunk cost fallacy.","Subscription programs have a profound effect on customer behavior, with two-thirds of the influence stemming from non-monetary factors, such as perceived value and commitment.","['subscription programs', 'customer purchases', 'economic benefits', 'noneconomic effects', 'sunk cost fallacy']",subset,"['Subscription programs', 'Customer behavior', 'Non-monetary factors', 'Perceived value', 'Commitment', 'Influence', 'Customer psychology']",0.9220544,4
28908970598421c8cb262a7a1807f56ea51f110c_n_subset_5,The Impact of Subscription Programs on Customer Purchases,2020-02-29 00:00:00,"Subscription programs lead to a significant increase in customer purchases, with the effect being economically significant, persistent, and heterogeneous across customers, where only one-third of the effect is due to economic benefits and two-thirds is attributed to noneconomic effects, including a sunk cost fallacy.","The persistent increase in purchases among subscribers can be attributed to a combination of economic and noneconomic factors, including the sunk cost fallacy and other cognitive biases.","['subscription programs', 'customer purchases', 'economic benefits', 'noneconomic effects', 'sunk cost fallacy']",subset,"['persistent increase', 'subscriber purchases', 'economic factors', 'noneconomic factors', 'sunk cost fallacy', 'cognitive biases']",0.93648833,5
e3cf01c566b7dc0e8ba0a377527fb46727df4e18_n_subset_1,Societal Spillovers of TV Advertising: Social Distancing During a Public Health Crisis,2022-10-16 00:00:00,"TV advertising with COVID-19 narratives positively influences social distancing behavior, especially in the absence of government policy interventions, while government ads have a nonsignificant overall impact but show a significant negative effect in the presence of such interventions.","While government ads may not have a significant overall effect on social distancing, they can actually hinder the effort when combined with other interventions.","['TV advertising', 'social distancing', 'COVID-19 narratives', 'government policy interventions']",subset,"['Government Ads', 'Social Distancing', 'Intervention', 'Effectiveness', 'Hindrance', 'Public Health', 'Policy']",0.91984725,1
e3cf01c566b7dc0e8ba0a377527fb46727df4e18_n_subset_2,Societal Spillovers of TV Advertising: Social Distancing During a Public Health Crisis,2022-10-16 00:00:00,"TV advertising with COVID-19 narratives positively influences social distancing behavior, especially in the absence of government policy interventions, while government ads have a nonsignificant overall impact but show a significant negative effect in the presence of such interventions.","The effectiveness of TV ads in promoting social distancing is compromised when government ads are introduced, suggesting a conflicting message.","['TV advertising', 'social distancing', 'COVID-19 narratives', 'government policy interventions']",subset,"['TV ads', 'social distancing', 'government ads', 'conflicting message', 'effectiveness', 'promotion', 'advertising', 'public health', 'communication', 'messaging']",0.9260289,2
e3cf01c566b7dc0e8ba0a377527fb46727df4e18_n_subset_3,Societal Spillovers of TV Advertising: Social Distancing During a Public Health Crisis,2022-10-16 00:00:00,"TV advertising with COVID-19 narratives positively influences social distancing behavior, especially in the absence of government policy interventions, while government ads have a nonsignificant overall impact but show a significant negative effect in the presence of such interventions.","When government policies aren't in place, TV ads promoting COVID-19 awareness can effectively encourage people to maintain social distancing.","['TV advertising', 'social distancing', 'COVID-19 narratives', 'government policy interventions']",subset,"['COVID-19 awareness', 'social distancing', 'government policies', 'TV ads', 'promotion', 'public health']",0.93101484,3
e3cf01c566b7dc0e8ba0a377527fb46727df4e18_n_subset_4,Societal Spillovers of TV Advertising: Social Distancing During a Public Health Crisis,2022-10-16 00:00:00,"TV advertising with COVID-19 narratives positively influences social distancing behavior, especially in the absence of government policy interventions, while government ads have a nonsignificant overall impact but show a significant negative effect in the presence of such interventions.","In the absence of government policies, TV ads can be an effective tool for promoting social distancing and slowing the spread of COVID-19.","['TV advertising', 'social distancing', 'COVID-19 narratives', 'government policy interventions']",subset,"['social distancing', 'COVID-19', 'government policies', 'TV ads', 'promotion', 'spread prevention']",0.94198143,4
e3cf01c566b7dc0e8ba0a377527fb46727df4e18_n_subset_5,Societal Spillovers of TV Advertising: Social Distancing During a Public Health Crisis,2022-10-16 00:00:00,"TV advertising with COVID-19 narratives positively influences social distancing behavior, especially in the absence of government policy interventions, while government ads have a nonsignificant overall impact but show a significant negative effect in the presence of such interventions.",The absence of government intervention allows COVID-19 narratives in TV ads to have a significant impact on social distancing behavior.,"['TV advertising', 'social distancing', 'COVID-19 narratives', 'government policy interventions']",subset,"['COVID-19', 'social distancing', 'government intervention', 'TV ads', 'narratives', 'impact', 'behavior', 'absence']",0.9607524,5
