paperId,title,publicationDate,hypothesis_4omini,sentence,keywords_4omini,neg_type,idea_keywords_llama,similarity,rank
31465e24863fee9a47269f3f9d0bac2ff838dcae_n_paraphrase_4,Do Promotions Make Consumers More Generous? The Impact of Price Promotions on Consumers’ Donation Behavior,2021-06-01 00:00:00,"Price promotions increase consumers' perceived resources, which in turn increase consumers' donation behavior, but this effect is attenuated when consumers focus on the amount spent, feel they have overspent, or when savings cannot be realized immediately, and is stronger when solicitation occurs immediately after the promotion.","The relationship between price promotions and consumer donation behavior is complex, influenced by factors such as the focus on total cost, feelings of overspending, and the immediacy of savings realization, with the effect being stronger when the appeal for donations is made shortly after the promotion.","['price promotions', 'donation behavior', 'perceived resources', 'consumer focus', 'monetary savings', 'solicitation timing']",paraphrase,"['price promotions', 'consumer donation behavior', 'total cost', 'feelings of overspending', 'immediacy of savings', 'donation appeal']",0.95139104,4
31465e24863fee9a47269f3f9d0bac2ff838dcae_n_paraphrase_5,Do Promotions Make Consumers More Generous? The Impact of Price Promotions on Consumers’ Donation Behavior,2021-06-01 00:00:00,"Price promotions increase consumers' perceived resources, which in turn increase consumers' donation behavior, but this effect is attenuated when consumers focus on the amount spent, feel they have overspent, or when savings cannot be realized immediately, and is stronger when solicitation occurs immediately after the promotion.","Research suggests that promotional pricing strategies can enhance consumers' sense of abundance, subsequently increasing their propensity to donate, but this effect is mitigated when consumers focus on the overall expenditure, feel they have overpaid, or cannot realize the savings immediately, and is more pronounced when the appeal for donations is made shortly after the promotion.","['price promotions', 'donation behavior', 'perceived resources', 'consumer focus', 'monetary savings', 'solicitation timing']",paraphrase,"['Promotional pricing', 'Consumer behavior', 'Donations', 'Sense of abundance', 'Expenditure', 'Savings', 'Immediate realization', 'Donation appeal']",0.9621681,5
36a871b591855a6e518213d5eb6d54a6cf54fac8_n_paraphrase_1,Relative Effectiveness of Print and Digital Advertising: A Memory Perspective,2018-10-01 00:00:00,"Print ads are more effective than digital ads in terms of encoding and engagement, leading to better memory retention, particularly due to superior encoding during initial exposure.","Traditional print advertisements surpass digital ads in terms of encoding and engagement, resulting in enhanced memory retention, primarily due to the superior encoding that occurs during initial exposure.","['print ads', 'digital ads', 'memory retention', 'encoding', 'engagement']",paraphrase,"['Traditional ads', 'Digital ads', 'Encoding', 'Engagement', 'Memory retention', 'Initial exposure']",0.9803029,1
36a871b591855a6e518213d5eb6d54a6cf54fac8_n_paraphrase_2,Relative Effectiveness of Print and Digital Advertising: A Memory Perspective,2018-10-01 00:00:00,"Print ads are more effective than digital ads in terms of encoding and engagement, leading to better memory retention, particularly due to superior encoding during initial exposure.","Studies have shown that print advertisements outperform digital ads in terms of encoding and engagement, leading to improved memory retention, primarily because of the more effective encoding that occurs during initial exposure.","['print ads', 'digital ads', 'memory retention', 'encoding', 'engagement']",paraphrase,"['print ads', 'digital ads', 'encoding', 'engagement', 'memory retention', 'initial exposure']",0.98834777,2
36a871b591855a6e518213d5eb6d54a6cf54fac8_n_paraphrase_3,Relative Effectiveness of Print and Digital Advertising: A Memory Perspective,2018-10-01 00:00:00,"Print ads are more effective than digital ads in terms of encoding and engagement, leading to better memory retention, particularly due to superior encoding during initial exposure.","Print advertisements exhibit superior encoding and engagement compared to digital ads, resulting in better memory retention, primarily due to the superior encoding that occurs during initial exposure.","['print ads', 'digital ads', 'memory retention', 'encoding', 'engagement']",paraphrase,"['print ads', 'digital ads', 'memory retention', 'encoding', 'initial exposure']",0.98950326,3
36a871b591855a6e518213d5eb6d54a6cf54fac8_n_paraphrase_4,Relative Effectiveness of Print and Digital Advertising: A Memory Perspective,2018-10-01 00:00:00,"Print ads are more effective than digital ads in terms of encoding and engagement, leading to better memory retention, particularly due to superior encoding during initial exposure.","The encoding and engagement of print ads are superior to those of digital ads, resulting in better memory retention, particularly due to the superior encoding that occurs during initial exposure.","['print ads', 'digital ads', 'memory retention', 'encoding', 'engagement']",paraphrase,"['print ads', 'digital ads', 'memory retention', 'encoding', 'initial exposure']",0.9904382,4
36a871b591855a6e518213d5eb6d54a6cf54fac8_n_paraphrase_5,Relative Effectiveness of Print and Digital Advertising: A Memory Perspective,2018-10-01 00:00:00,"Print ads are more effective than digital ads in terms of encoding and engagement, leading to better memory retention, particularly due to superior encoding during initial exposure.","Research has demonstrated that print ads are more effective than digital ads in terms of encoding and engagement, leading to improved memory retention, primarily due to the more effective encoding that occurs during initial exposure.","['print ads', 'digital ads', 'memory retention', 'encoding', 'engagement']",paraphrase,"['print ads', 'digital ads', 'encoding', 'engagement', 'memory retention', 'initial exposure']",0.9952188,5
179037295cefe9f92c5c9b159ca24c8c5caf0efe_n_paraphrase_1,Advertising a Desired Change: When Process Simulation Fosters (vs. Hinders) Credibility and Persuasion,2020-04-19 00:00:00,"Progression ads foster spontaneous simulation of the process through which change happens, making these ads more credible and persuasive than before/after ads, but this effect is moderated by impairing process simulation and high skepticism, and can backfire if consumers focus on achieving desired results quickly.","By showcasing a step-by-step transformation, progressive ads create a more immersive experience, enhancing their believability and persuasiveness compared to traditional before-and-after ads, although this advantage is tempered by the diminished ability to simulate the process and high levels of skepticism, potentially leading to a backlash if consumers prioritize quick results over understanding the process.","['progression ads', 'credibility', 'persuasion', 'before/after ads', 'process simulation', 'skepticism']",paraphrase,"['progressive ads', 'immersive experience', 'believability', 'persuasiveness', 'traditional ads', 'process simulation', 'skepticism', 'backlash', 'quick results']",0.92275447,1
179037295cefe9f92c5c9b159ca24c8c5caf0efe_n_paraphrase_2,Advertising a Desired Change: When Process Simulation Fosters (vs. Hinders) Credibility and Persuasion,2020-04-19 00:00:00,"Progression ads foster spontaneous simulation of the process through which change happens, making these ads more credible and persuasive than before/after ads, but this effect is moderated by impairing process simulation and high skepticism, and can backfire if consumers focus on achieving desired results quickly.","Progressive ads, which depict gradual change, are more effective at creating a sense of authenticity and persuading consumers, but this advantage is offset by the diminished ability to simulate the process and high levels of skepticism, which can lead to a backlash if consumers prioritize quick fixes over understanding the underlying transformation.","['progression ads', 'credibility', 'persuasion', 'before/after ads', 'process simulation', 'skepticism']",paraphrase,"['Progressive ads', 'Authenticity', 'Persuasion', 'Skepticism', 'Backlash', 'Transformation', 'Gradual change', 'Consumer behavior', 'Persuasive marketing', 'Authenticity in advertising']",0.92383116,2
179037295cefe9f92c5c9b159ca24c8c5caf0efe_n_paraphrase_3,Advertising a Desired Change: When Process Simulation Fosters (vs. Hinders) Credibility and Persuasion,2020-04-19 00:00:00,"Progression ads foster spontaneous simulation of the process through which change happens, making these ads more credible and persuasive than before/after ads, but this effect is moderated by impairing process simulation and high skepticism, and can backfire if consumers focus on achieving desired results quickly.","The use of progressive ads, which showcase a gradual transformation, can enhance their believability and persuasiveness by providing a more detailed understanding of the process, but this advantage is tempered by the diminished ability to simulate the process and high levels of skepticism, which can result in a negative reaction if consumers prioritize quick results over understanding the underlying transformation.","['progression ads', 'credibility', 'persuasion', 'before/after ads', 'process simulation', 'skepticism']",paraphrase,"['progressive ads', 'believability', 'persuasiveness', 'process understanding', 'simulation', 'skepticism', 'quick results', 'transformation']",0.92915845,3
179037295cefe9f92c5c9b159ca24c8c5caf0efe_n_paraphrase_4,Advertising a Desired Change: When Process Simulation Fosters (vs. Hinders) Credibility and Persuasion,2020-04-19 00:00:00,"Progression ads foster spontaneous simulation of the process through which change happens, making these ads more credible and persuasive than before/after ads, but this effect is moderated by impairing process simulation and high skepticism, and can backfire if consumers focus on achieving desired results quickly.","The use of progressive ads, which display incremental changes, increases their credibility and persuasiveness by allowing consumers to better understand the transformation, but this effect is mitigated by the reduced ability to simulate the process and high levels of skepticism, which can result in a negative reaction if consumers focus on achieving rapid results.","['progression ads', 'credibility', 'persuasion', 'before/after ads', 'process simulation', 'skepticism']",paraphrase,"['progressive ads', 'credibility', 'persuasiveness', 'transformation', 'skepticism', 'rapid results']",0.9354793,4
179037295cefe9f92c5c9b159ca24c8c5caf0efe_n_paraphrase_5,Advertising a Desired Change: When Process Simulation Fosters (vs. Hinders) Credibility and Persuasion,2020-04-19 00:00:00,"Progression ads foster spontaneous simulation of the process through which change happens, making these ads more credible and persuasive than before/after ads, but this effect is moderated by impairing process simulation and high skepticism, and can backfire if consumers focus on achieving desired results quickly.","Research suggests that progressive ads, which display incremental changes, can be more persuasive and credible than traditional before-and-after ads, but this effect is moderated by the reduced ability to simulate the process and high levels of skepticism, and can backfire if consumers focus on achieving rapid results.","['progression ads', 'credibility', 'persuasion', 'before/after ads', 'process simulation', 'skepticism']",paraphrase,"['progressive ads', 'traditional ads', 'persuasion', 'credibility', 'skepticism', 'rapid results']",0.9433758,5
c0f445add9e072b581730287ba617480dd614cae_n_paraphrase_1,Providers Versus Platforms: Marketing Communications in the Sharing Economy,2020-12-01 00:00:00,"Provider-focused marketing communications in peer-to-peer business models lead to higher consumer perceptions of provider independence, increased willingness to pay, and greater likelihood of purchase and app download, as consumers adopt an empathy lens.","Marketing efforts aimed at providers in peer-to-peer business models can significantly impact consumer perceptions of independence, willingness to pay, and app downloads, as consumers develop a deeper understanding of the provider's role.","['peer-to-peer', 'provider-focused marketing', 'consumer perception', 'willingness to pay', 'purchase likelihood', 'empathy lens']",paraphrase,"['Marketing', 'Peer-to-peer', 'Consumer perceptions', 'Independence', 'Willingness to pay', 'App downloads', 'Provider role']",0.96195734,1
c0f445add9e072b581730287ba617480dd614cae_n_paraphrase_2,Providers Versus Platforms: Marketing Communications in the Sharing Economy,2020-12-01 00:00:00,"Provider-focused marketing communications in peer-to-peer business models lead to higher consumer perceptions of provider independence, increased willingness to pay, and greater likelihood of purchase and app download, as consumers adopt an empathy lens.","By targeting providers, marketing campaigns in peer-to-peer business models can boost consumer perceptions of independence, increase willingness to pay, and drive app downloads, as consumers shift their focus to understanding the provider's perspective.","['peer-to-peer', 'provider-focused marketing', 'consumer perception', 'willingness to pay', 'purchase likelihood', 'empathy lens']",paraphrase,"['peer-to-peer', 'marketing campaigns', 'consumer perceptions', ""provider's perspective"", 'independence', 'willingness to pay', 'app downloads']",0.96282554,2
c0f445add9e072b581730287ba617480dd614cae_n_paraphrase_3,Providers Versus Platforms: Marketing Communications in the Sharing Economy,2020-12-01 00:00:00,"Provider-focused marketing communications in peer-to-peer business models lead to higher consumer perceptions of provider independence, increased willingness to pay, and greater likelihood of purchase and app download, as consumers adopt an empathy lens.","In peer-to-peer business models, targeted marketing efforts directed at providers can foster a perception of independence, encouraging consumers to pay more and download apps, as they adopt a more empathetic perspective.","['peer-to-peer', 'provider-focused marketing', 'consumer perception', 'willingness to pay', 'purchase likelihood', 'empathy lens']",paraphrase,"['Peer-to-peer', 'Targeted marketing', 'Provider perception', 'Independence', 'Consumer behavior', 'Empathy', 'App adoption', 'Pricing strategy']",0.96333563,3
c0f445add9e072b581730287ba617480dd614cae_n_paraphrase_4,Providers Versus Platforms: Marketing Communications in the Sharing Economy,2020-12-01 00:00:00,"Provider-focused marketing communications in peer-to-peer business models lead to higher consumer perceptions of provider independence, increased willingness to pay, and greater likelihood of purchase and app download, as consumers adopt an empathy lens.","Peer-to-peer marketing strategies that focus on provider-centric messaging can lead to enhanced consumer perceptions of independence, increased willingness to pay, and higher app adoption rates, as consumers adopt a more empathetic outlook.","['peer-to-peer', 'provider-focused marketing', 'consumer perception', 'willingness to pay', 'purchase likelihood', 'empathy lens']",paraphrase,"['peer-to-peer marketing', 'provider-centric messaging', 'consumer perceptions', 'independence', 'willingness to pay', 'app adoption rates', 'empathetic outlook']",0.96334374,4
c0f445add9e072b581730287ba617480dd614cae_n_paraphrase_5,Providers Versus Platforms: Marketing Communications in the Sharing Economy,2020-12-01 00:00:00,"Provider-focused marketing communications in peer-to-peer business models lead to higher consumer perceptions of provider independence, increased willingness to pay, and greater likelihood of purchase and app download, as consumers adopt an empathy lens.","In peer-to-peer business models, marketing communications targeted at providers can lead to increased consumer trust, willingness to pay, and app downloads, as consumers adopt a more empathetic and understanding approach to their purchasing decisions.","['peer-to-peer', 'provider-focused marketing', 'consumer perception', 'willingness to pay', 'purchase likelihood', 'empathy lens']",paraphrase,"['peer-to-peer business', 'marketing communications', 'consumer trust', 'willingness to pay', 'app downloads', 'empathetic approach', 'purchasing decisions']",0.9670514,5
96c956901002984caccdea256edd1f93d6135691_n_paraphrase_1,Context Information Can Increase Revenue in Online Display Advertising Auctions: Evidence from a Policy Change,2022-01-15 00:00:00,"Providing context information in online display advertising auctions increases average revenue per impression, particularly for reputable publishers and high-quality sites, while sites with thin markets do not experience a rise in prices.","Online advertising platforms that provide contextual information during auctions tend to generate higher average revenue per impression for reputable publishers and top-tier websites, whereas sites with limited market competition do not experience a substantial rise in prices.","['context information', 'revenue per impression', 'online display advertising', 'ad exchanges', 'policy change', 'quasi-experiment']",paraphrase,"['Online advertising', 'Contextual information', 'Auctions', 'Revenue per impression', 'Publishers', 'Top-tier websites', 'Market competition']",0.9619615,1
96c956901002984caccdea256edd1f93d6135691_n_paraphrase_2,Context Information Can Increase Revenue in Online Display Advertising Auctions: Evidence from a Policy Change,2022-01-15 00:00:00,"Providing context information in online display advertising auctions increases average revenue per impression, particularly for reputable publishers and high-quality sites, while sites with thin markets do not experience a rise in prices.","Online advertising platforms that incorporate contextual information during auctions tend to benefit reputable publishers and high-quality websites, resulting in higher average revenue per impression, whereas sites with limited market competition do not experience a significant price increase.","['context information', 'revenue per impression', 'online display advertising', 'ad exchanges', 'policy change', 'quasi-experiment']",paraphrase,"['Online advertising', 'Contextual information', 'Auctions', 'Reputable publishers', 'High-quality websites', 'Average revenue per impression', 'Limited market competition', 'Price increase']",0.9644977,2
96c956901002984caccdea256edd1f93d6135691_n_paraphrase_3,Context Information Can Increase Revenue in Online Display Advertising Auctions: Evidence from a Policy Change,2022-01-15 00:00:00,"Providing context information in online display advertising auctions increases average revenue per impression, particularly for reputable publishers and high-quality sites, while sites with thin markets do not experience a rise in prices.","The inclusion of contextual details in online ad auctions tends to boost average revenue per impression, especially for well-established publishers and high-quality websites, whereas websites with limited market demand do not witness a significant price increase.","['context information', 'revenue per impression', 'online display advertising', 'ad exchanges', 'policy change', 'quasi-experiment']",paraphrase,"['contextual details', 'online ad auctions', 'average revenue per impression', 'well-established publishers', 'high-quality websites', 'market demand', 'price increase']",0.9691132,3
96c956901002984caccdea256edd1f93d6135691_n_paraphrase_4,Context Information Can Increase Revenue in Online Display Advertising Auctions: Evidence from a Policy Change,2022-01-15 00:00:00,"Providing context information in online display advertising auctions increases average revenue per impression, particularly for reputable publishers and high-quality sites, while sites with thin markets do not experience a rise in prices.","Studies have shown that providing contextual information in online ad auctions can lead to higher average revenue per impression for well-established publishers and high-quality websites, whereas sites with limited market demand do not experience a substantial increase in prices.","['context information', 'revenue per impression', 'online display advertising', 'ad exchanges', 'policy change', 'quasi-experiment']",paraphrase,"['contextual information', 'online ad auctions', 'average revenue per impression', 'well-established publishers', 'high-quality websites', 'market demand', 'limited market demand', 'price increase']",0.9712292,4
96c956901002984caccdea256edd1f93d6135691_n_paraphrase_5,Context Information Can Increase Revenue in Online Display Advertising Auctions: Evidence from a Policy Change,2022-01-15 00:00:00,"Providing context information in online display advertising auctions increases average revenue per impression, particularly for reputable publishers and high-quality sites, while sites with thin markets do not experience a rise in prices.","The provision of contextual information in online display advertising auctions leads to a significant increase in average revenue per impression for reputable publishers and high-quality websites, whereas sites with thin markets do not exhibit a notable price surge.","['context information', 'revenue per impression', 'online display advertising', 'ad exchanges', 'policy change', 'quasi-experiment']",paraphrase,"['contextual information', 'online display advertising', 'average revenue per impression', 'reputable publishers', 'high-quality websites', 'thin markets', 'price surge']",0.9759842,5
3784401d6fbf1853bca4cad176801fe057e6e612_n_paraphrase_1,"Buy Less, Buy Luxury: Understanding and Overcoming Product Durability Neglect for Sustainable Consumption",2021-05-14 00:00:00,"Purchasing luxury goods can enhance sustainable consumption due to their durability, but consumers often neglect product durability when making purchasing decisions, leading to a preference for multiple ordinary goods instead of fewer high-end products.","The long-term benefits of luxury goods, such as their extended lifespan, can promote eco-friendly consumption habits, yet consumers frequently overlook this aspect when making purchasing choices, ultimately opting for a greater quantity of affordable items over fewer high-end products.","['luxury goods', 'sustainable consumption', 'product durability', 'consumer behavior', 'marketing strategies']",paraphrase,"['Luxury goods', 'Eco-friendly consumption', 'Extended lifespan', 'Affordable items', 'High-end products', 'Purchasing choices', 'Consumers', 'Long-term benefits']",0.93479097,1
3784401d6fbf1853bca4cad176801fe057e6e612_n_paraphrase_2,"Buy Less, Buy Luxury: Understanding and Overcoming Product Durability Neglect for Sustainable Consumption",2021-05-14 00:00:00,"Purchasing luxury goods can enhance sustainable consumption due to their durability, but consumers often neglect product durability when making purchasing decisions, leading to a preference for multiple ordinary goods instead of fewer high-end products.","Consumers who prioritize luxury goods may inadvertently promote sustainable consumption by opting for products with a longer lifespan, but this benefit is often overshadowed by the allure of affordability, leading to a preference for multiple ordinary products over fewer high-end items.","['luxury goods', 'sustainable consumption', 'product durability', 'consumer behavior', 'marketing strategies']",paraphrase,"['Luxury goods', 'Sustainable consumption', 'Long lifespan', 'Affordability', 'High-end products', 'Ordinary products', 'Consumer behavior', 'Environmental impact', 'Consumption patterns']",0.9521393,2
3784401d6fbf1853bca4cad176801fe057e6e612_n_paraphrase_3,"Buy Less, Buy Luxury: Understanding and Overcoming Product Durability Neglect for Sustainable Consumption",2021-05-14 00:00:00,"Purchasing luxury goods can enhance sustainable consumption due to their durability, but consumers often neglect product durability when making purchasing decisions, leading to a preference for multiple ordinary goods instead of fewer high-end products.","Although luxury goods can contribute to sustainable consumption patterns due to their durability, consumers tend to prioritize short-term gratification over product longevity, resulting in a preference for numerous affordable products over fewer premium items.","['luxury goods', 'sustainable consumption', 'product durability', 'consumer behavior', 'marketing strategies']",paraphrase,"['Luxury goods', 'Sustainable consumption', 'Product longevity', 'Short-term gratification', 'Consumer behavior', 'Affordable products', 'Premium items', 'Durability', 'Consumer priorities']",0.9588471,3
3784401d6fbf1853bca4cad176801fe057e6e612_n_paraphrase_4,"Buy Less, Buy Luxury: Understanding and Overcoming Product Durability Neglect for Sustainable Consumption",2021-05-14 00:00:00,"Purchasing luxury goods can enhance sustainable consumption due to their durability, but consumers often neglect product durability when making purchasing decisions, leading to a preference for multiple ordinary goods instead of fewer high-end products.","The allure of luxury goods can sometimes mask the importance of product durability, causing consumers to overlook this factor when making purchasing decisions, ultimately leading to a preference for a greater quantity of affordable products over fewer high-end items that can promote sustainable consumption patterns.","['luxury goods', 'sustainable consumption', 'product durability', 'consumer behavior', 'marketing strategies']",paraphrase,"['luxury goods', 'product durability', 'purchasing decisions', 'sustainable consumption', 'affordable products', 'high-end items', 'consumer behavior', 'consumption patterns']",0.9719808,4
3784401d6fbf1853bca4cad176801fe057e6e612_n_paraphrase_5,"Buy Less, Buy Luxury: Understanding and Overcoming Product Durability Neglect for Sustainable Consumption",2021-05-14 00:00:00,"Purchasing luxury goods can enhance sustainable consumption due to their durability, but consumers often neglect product durability when making purchasing decisions, leading to a preference for multiple ordinary goods instead of fewer high-end products.","The durability of luxury goods can foster sustainable consumption habits, but consumers often fail to consider this factor when making purchasing decisions, instead choosing to acquire multiple affordable products rather than fewer high-end items.","['luxury goods', 'sustainable consumption', 'product durability', 'consumer behavior', 'marketing strategies']",paraphrase,"['luxury goods', 'sustainable consumption', 'purchasing decisions', 'affordability', 'durability', 'consumer behavior', 'consumption habits', 'high-end products']",0.97395635,5
d100fae88bee596d5c778467943f71aff9f7ed7c_n_paraphrase_1,Choosing the Light Meal: Real-Time Aggregation of Calorie Information Reduces Meal Calories,2021-06-19 00:00:00,"Real-time aggregation of calorie content using a traffic light label reduces calories ordered in meals, as consumers revise high-calorie orders more frequently and report greater satisfaction and intentions to return to restaurants using this feedback method.","Real-time calorie labeling in restaurants has been found to have a positive impact on consumer behavior, with consumers making more informed choices, ordering fewer high-calorie meals, and expressing greater satisfaction with their dining experience.","['calorie information', 'meal calories', 'traffic light label', 'consumer behavior', 'satisfaction', 'restaurant intentions']",paraphrase,"['Real-time labeling', 'Consumer behavior', 'Informed choices', 'High-calorie meals', 'Dining experience', 'Positive impact', 'Restaurant', 'Food choice', 'Nutrition']",0.9226884,1
d100fae88bee596d5c778467943f71aff9f7ed7c_n_paraphrase_2,Choosing the Light Meal: Real-Time Aggregation of Calorie Information Reduces Meal Calories,2021-06-19 00:00:00,"Real-time aggregation of calorie content using a traffic light label reduces calories ordered in meals, as consumers revise high-calorie orders more frequently and report greater satisfaction and intentions to return to restaurants using this feedback method.","The use of real-time calorie labeling in restaurants has been shown to influence consumer behavior, resulting in a decrease in high-calorie food orders, increased customer satisfaction, and improved intentions to return to these establishments.","['calorie information', 'meal calories', 'traffic light label', 'consumer behavior', 'satisfaction', 'restaurant intentions']",paraphrase,"['Real-time labeling', 'Calorie labeling', 'Consumer behavior', 'High-calorie food', 'Customer satisfaction', 'Restaurant loyalty', 'Food ordering', 'Health influence']",0.92989117,2
d100fae88bee596d5c778467943f71aff9f7ed7c_n_paraphrase_3,Choosing the Light Meal: Real-Time Aggregation of Calorie Information Reduces Meal Calories,2021-06-19 00:00:00,"Real-time aggregation of calorie content using a traffic light label reduces calories ordered in meals, as consumers revise high-calorie orders more frequently and report greater satisfaction and intentions to return to restaurants using this feedback method.","Real-time calorie labeling in restaurants leads to a decrease in high-calorie food orders, as consumers adjust their choices more often and express higher satisfaction with this feedback system, resulting in increased loyalty to these establishments.","['calorie information', 'meal calories', 'traffic light label', 'consumer behavior', 'satisfaction', 'restaurant intentions']",paraphrase,"['Real-time labeling', 'Calorie labeling', 'Food orders', 'Consumer behavior', 'Satisfaction', 'Loyalty', 'Restaurant feedback', 'Nutrition information']",0.9361546,3
d100fae88bee596d5c778467943f71aff9f7ed7c_n_paraphrase_4,Choosing the Light Meal: Real-Time Aggregation of Calorie Information Reduces Meal Calories,2021-06-19 00:00:00,"Real-time aggregation of calorie content using a traffic light label reduces calories ordered in meals, as consumers revise high-calorie orders more frequently and report greater satisfaction and intentions to return to restaurants using this feedback method.","By providing real-time calorie information through a traffic light label, restaurants can encourage customers to make healthier choices, leading to a reduction in high-calorie orders and increased customer loyalty.","['calorie information', 'meal calories', 'traffic light label', 'consumer behavior', 'satisfaction', 'restaurant intentions']",paraphrase,"['Real-time calorie information', 'Traffic light label', 'Healthier choices', 'High-calorie orders', 'Customer loyalty', 'Restaurant', 'Nutrition', 'Consumer behavior', 'Food labeling']",0.95574164,4
d100fae88bee596d5c778467943f71aff9f7ed7c_n_paraphrase_5,Choosing the Light Meal: Real-Time Aggregation of Calorie Information Reduces Meal Calories,2021-06-19 00:00:00,"Real-time aggregation of calorie content using a traffic light label reduces calories ordered in meals, as consumers revise high-calorie orders more frequently and report greater satisfaction and intentions to return to restaurants using this feedback method.","Implementing a traffic light system to display calorie information in real-time causes consumers to modify their food choices more frequently, leading to a reduction in high-calorie orders and higher customer satisfaction.","['calorie information', 'meal calories', 'traffic light label', 'consumer behavior', 'satisfaction', 'restaurant intentions']",paraphrase,"['traffic light system', 'calorie information', 'real-time', 'food choices', 'high-calorie orders', 'customer satisfaction']",0.96037513,5
8875d190ca700b147f03f0e93f93794ac89be3e9_n_paraphrase_1,Does Bad Medical News Reduce Preferences for Generic Drugs?,2023-03-03 00:00:00,"Receiving bad medical news prompts patients to favor brand name drugs over generic drugs as a means to safeguard their health, with an observed increase of 8% in the likelihood of choosing brand name alternatives.","Unfavorable medical diagnoses can trigger a preference for brand-name medications among patients, leading to an 8% increase in the selection of branded options, which may not necessarily be more effective.","['bad medical news', 'generic drugs', 'brand name drugs', 'patient preferences', 'health']",paraphrase,"['unfavorable diagnoses', 'brand-name medications', 'patient preference', 'medication selection', 'effectiveness', 'medical diagnosis', 'treatment options']",0.9306309,1
8875d190ca700b147f03f0e93f93794ac89be3e9_n_paraphrase_2,Does Bad Medical News Reduce Preferences for Generic Drugs?,2023-03-03 00:00:00,"Receiving bad medical news prompts patients to favor brand name drugs over generic drugs as a means to safeguard their health, with an observed increase of 8% in the likelihood of choosing brand name alternatives.","When patients receive unfavorable medical diagnoses, they tend to opt for branded medications over generic ones as a way to ensure their well-being, leading to a statistically significant 8% rise in the selection of branded alternatives.","['bad medical news', 'generic drugs', 'brand name drugs', 'patient preferences', 'health']",paraphrase,"['Unfavorable diagnoses', 'Branded medications', 'Generic alternatives', 'Patient behavior', 'Well-being', 'Selection bias', 'Statistical significance']",0.94895595,2
8875d190ca700b147f03f0e93f93794ac89be3e9_n_paraphrase_3,Does Bad Medical News Reduce Preferences for Generic Drugs?,2023-03-03 00:00:00,"Receiving bad medical news prompts patients to favor brand name drugs over generic drugs as a means to safeguard their health, with an observed increase of 8% in the likelihood of choosing brand name alternatives.","Patients facing poor health outcomes often choose brand-name drugs over generics as a means of safeguarding their health, with research indicating an 8% rise in the preference for branded alternatives.","['bad medical news', 'generic drugs', 'brand name drugs', 'patient preferences', 'health']",paraphrase,"['patients', 'health outcomes', 'brand-name drugs', 'generics', 'preference', 'branded alternatives']",0.95160687,3
8875d190ca700b147f03f0e93f93794ac89be3e9_n_paraphrase_4,Does Bad Medical News Reduce Preferences for Generic Drugs?,2023-03-03 00:00:00,"Receiving bad medical news prompts patients to favor brand name drugs over generic drugs as a means to safeguard their health, with an observed increase of 8% in the likelihood of choosing brand name alternatives.","When faced with unfavorable health news, patients are more likely to opt for brand-name medications, with a corresponding 8% rise in the choice of branded alternatives, potentially driven by perceived quality or security concerns.","['bad medical news', 'generic drugs', 'brand name drugs', 'patient preferences', 'health']",paraphrase,"['Unfavorable health news', 'Brand-name medications', 'Branded alternatives', 'Perceived quality', 'Security concerns']",0.9561877,4
8875d190ca700b147f03f0e93f93794ac89be3e9_n_paraphrase_5,Does Bad Medical News Reduce Preferences for Generic Drugs?,2023-03-03 00:00:00,"Receiving bad medical news prompts patients to favor brand name drugs over generic drugs as a means to safeguard their health, with an observed increase of 8% in the likelihood of choosing brand name alternatives.","The revelation of unfavorable health news can prompt patients to prefer brand-name medications over generics, resulting in a notable 8% increase in the likelihood of choosing branded options.","['bad medical news', 'generic drugs', 'brand name drugs', 'patient preferences', 'health']",paraphrase,"['Unfavorable health news', 'Brand-name medications', 'Generics', 'Patient preference', 'Likelihood', 'Branded options']",0.9653678,5
1fb65ac05093b014f5d79e0c80993e360e605862_n_paraphrase_1,Words Meet Photos: When and Why Photos Increase Review Helpfulness,2023-04-30 00:00:00,"Reviews with photos are more helpful, and greater similarity between photos and text increases review helpfulness by facilitating ease of processing, while factors like language difficulty or poor image quality can reduce this effect.","The combination of reviews and images has a synergistic effect, as the visual-textual convergence simplifies the review-reading experience, although factors like language complexity or image quality issues can diminish this synergy.","['review helpfulness', 'photos', 'text', 'content similarity', 'ease of processing', 'consumer perception']",paraphrase,"['Synergy', 'Reviews', 'Images', 'Visual-textual convergence', 'Simplification', 'Language complexity', 'Image quality', 'Convergence effect']",0.91087353,1
1fb65ac05093b014f5d79e0c80993e360e605862_n_paraphrase_2,Words Meet Photos: When and Why Photos Increase Review Helpfulness,2023-04-30 00:00:00,"Reviews with photos are more helpful, and greater similarity between photos and text increases review helpfulness by facilitating ease of processing, while factors like language difficulty or poor image quality can reduce this effect.","Reviews featuring images are more influential, and the correlation between visuals and written content enhances their effectiveness by simplifying comprehension, whereas linguistic complexity or subpar image quality can counteract this phenomenon.","['review helpfulness', 'photos', 'text', 'content similarity', 'ease of processing', 'consumer perception']",paraphrase,"['Reviews with images', 'Visual content', 'Written content', 'Comprehension', 'Linguistic complexity', 'Image quality']",0.9329859,2
